off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
203416,204333,1628878,201506,203399,203855,203824,201480,1629483,203024,0
202658,203824,201480,1629483,203024,203416,204333,1628878,201506,203399,0
203416,204333,1628878,201506,203399,203855,203824,201480,1629483,203024,1
203855,203824,201480,1629483,203024,203416,204333,1628878,201506,203399,0
203416,204333,1628878,201506,203399,203855,203824,201480,1629483,203024,3
203855,203824,201480,1629483,203024,203416,204333,1628878,201506,203399,2
203416,204333,1628878,201506,203399,203855,203824,201480,1629483,203024,2
203855,203824,201480,1629483,203024,203416,204333,1628878,201506,203399,3
203416,204333,1628878,1628278,203399,203855,203824,1628882,1629483,203024,2
203855,203824,1628882,1629483,203024,203416,204333,1628878,1628278,203399,1
203416,204333,1628878,1628278,203399,203855,203824,1628882,1629483,203024,2
204322,202638,203026,1628279,201904,1629488,201886,201896,203389,201507,0
1629488,201886,201896,203389,201507,204322,202638,203026,1628279,201904,3
204322,202638,203026,1628279,201904,1629488,201886,201896,203389,201507,0
1629488,201886,201896,203389,201507,204322,202638,203026,1628279,201904,0
204322,202638,203026,1628279,201904,1629488,201886,201896,203389,201507,2
1629488,201886,201896,203389,201507,204322,202638,203026,1628279,201904,0
204322,202638,203026,1628279,201904,1629488,201886,201896,203389,201507,0
1629488,201886,201896,203389,201507,204322,202638,203026,1628279,201904,0
204322,202638,203026,1628279,201904,1629488,201886,201896,203389,201507,2
1629488,201886,201896,203389,201507,204322,202638,203026,1628279,201904,2
204322,202638,203026,1628279,201904,1629488,201886,201896,203389,201507,2
1629488,201886,201896,203389,201507,204322,202638,203026,1628279,201904,2
204322,202638,203026,1628279,201904,1629488,201886,201896,203389,201507,2
1629488,201886,201896,203389,201507,204322,202638,203026,1628279,201904,0
204322,202638,203026,1628279,201904,1629488,201886,201896,203389,201507,0
1629488,201886,201896,203389,201507,204322,202638,203026,1628279,201904,0
204322,202638,203026,1628279,201904,201067,201886,201896,203389,201507,3
201067,201886,201896,203389,201507,204322,202638,203026,1628279,201904,0
204322,202638,203026,1628279,201904,201067,201886,201896,203389,201507,0
201067,201886,201896,203389,201507,204322,202638,203026,1628279,201904,0
204322,202638,203026,1628279,201904,201067,201886,201896,203389,201507,3
201067,201886,1629573,203389,201507,204322,202638,203026,1628279,201904,0
204322,202638,203026,1628279,201904,201067,201886,1629573,203389,201507,0
201067,201886,1629573,203389,201507,204322,202638,203026,1628279,201904,3
204322,202638,203026,1628279,201904,201067,201886,1629573,203389,201507,1
201067,201886,1629573,203389,201507,204322,203410,1628269,1628279,201904,0
204322,203410,1628269,1628279,201904,201067,201886,1629573,203389,201507,0
201067,201886,1629573,203389,201507,204322,203410,1628269,1628279,201904,0
204322,203410,1628269,1628279,201904,201067,201886,1629573,203389,201507,2
201067,201886,1629573,203389,201507,204322,203410,1628269,1628279,201904,0
204322,203410,1628269,1628279,201904,201067,201886,1629573,203389,201507,2
201067,201886,1629573,203389,201507,204322,203410,1628269,1628279,201904,0
204322,203410,1628269,1628279,201904,201067,1629488,1629573,203389,201507,2
201067,1629488,1629573,203389,201507,1628895,203410,1628269,1629569,201904,2
1628895,203410,1628269,1629569,201904,201067,1629488,1629573,203389,201507,3
201067,1629488,201896,203389,201507,1628895,203410,1628269,1629569,201904,2
1628895,203410,1628269,1629569,201904,201067,1629488,201896,203389,201507,0
201067,1629488,201896,203389,201507,1628895,203410,1628269,1629569,201904,2
1628895,203410,1628269,1629569,201904,201067,1629488,201896,203389,201507,0
1629482,201886,1629488,203389,201896,203410,203026,1628269,1628895,1629569,2
203410,203026,1628269,1628895,1629569,1629482,201886,1629488,203389,201896,1
1629482,201886,1629488,203389,201896,203410,203026,1628269,1628895,1629569,0
203410,203026,1628269,1628895,1629569,1629482,201886,1629488,203389,201896,3
1629482,201886,1629488,203389,201896,203410,203026,1628269,1628895,1629569,3
203410,203026,1628269,1628895,1629569,1629482,201886,1629488,203389,201896,0
1629482,201886,1629488,203389,201896,203410,203026,1628269,1628895,1629569,0
203410,203026,1628269,1628895,1629569,1629482,201886,1629488,203389,201896,0
1629482,201886,1629488,203389,201896,203410,1628279,202638,1628895,1629569,0
203410,1628279,202638,1628895,1629569,1629482,201886,1629488,203389,201896,0
1629482,201886,1629488,201507,201896,203410,1628279,202638,204322,1629569,0
203410,1628279,202638,204322,1629569,1629482,201886,1629488,201507,201896,0
1629482,201886,1629488,201507,201896,203410,1628279,202638,204322,1629569,0
203410,1628279,202638,204322,1629569,1629482,201886,1629488,201507,201896,2
1629482,201886,1629488,201507,201896,203410,1628279,202638,204322,1629569,2
203410,1628279,202638,204322,1629569,1629482,201886,1629488,201507,201896,0
1629482,201886,1629488,201507,201896,203410,1628279,202638,204322,1629569,2
203410,1628279,202638,204322,1629569,1629482,201886,1629488,201507,201896,0
1629482,201886,1629488,201507,201896,201904,1628279,202638,204322,1629569,0
201904,1628279,202638,204322,1629569,1629482,201886,1629488,201507,201896,2
1629482,201886,1629488,201507,201896,201904,1628279,202638,204322,1629569,0
201904,1628279,202638,204322,1629569,1629482,201886,1629488,201507,201896,2
1629482,201886,1629488,201507,201896,201904,1628279,202638,204322,1629569,2
201904,1628279,202638,204322,1629569,1629482,201886,1629488,201507,201896,0
1629482,201886,1629488,201507,201896,201904,1628279,202638,204322,1629569,2
201904,1628279,202638,204322,1629569,1629482,201886,1629488,201507,201896,0
203389,201886,1629488,201507,201067,201904,1628279,202638,204322,203026,2
201904,1628279,202638,204322,203026,203389,201886,1629488,201507,201067,0
203389,201886,1629488,201507,201067,201904,1628279,202638,204322,203026,2
201904,1628279,202638,204322,203026,203389,201886,1629488,201507,201067,0
203389,201886,1629488,201507,201067,201904,1628279,1628895,204322,203026,2
201904,1628279,1628895,204322,203026,203389,201886,1629488,201507,201067,2
203389,201886,1629488,201507,201067,201904,1628279,1628895,204322,203026,0
201904,1628279,1628895,204322,203026,203389,201886,1629488,201507,201067,3
203389,201886,1629488,201507,201067,201904,1628279,1628895,204322,203026,0
201904,1628279,1628895,204322,203026,203389,201886,1629488,201507,201067,0
203389,201886,1629488,201507,201067,201904,1628279,1628895,204322,203026,0
201886,201507,1629488,201896,203389,204322,201904,203026,202638,1628279,2
204322,201904,203026,202638,1628279,201886,201507,1629488,201896,203389,0
201886,201507,1629488,201896,203389,204322,201904,203026,202638,1628279,3
204322,201904,203026,202638,1628279,201886,201507,1629488,201896,203389,2
201886,201507,1629488,201896,203389,204322,201904,203026,202638,1628279,2
204322,201904,203026,202638,1628279,201886,201507,1629488,201896,203389,2
201886,201507,1629488,201896,203389,204322,201904,203026,202638,1628279,0
204322,201904,203026,202638,1628279,201886,201507,1629488,201896,203389,0
201886,201507,1629488,201896,203389,204322,201904,203026,202638,1628279,2
204322,201904,203026,202638,1628279,201886,201507,1629488,201896,203389,2
201886,201507,1629488,201896,203389,204322,201904,203026,202638,1628279,2
204322,201904,203026,202638,1628279,201886,201507,1629488,201896,203389,2
201886,201507,1629488,201896,203389,204322,201904,203026,202638,1628279,1
204322,201904,203026,202638,1628279,201886,201507,1629488,201896,203389,2
201886,201507,1629488,201896,203389,204322,201904,203026,202638,1628279,0
204322,201904,203026,202638,1628279,201886,201507,1629488,201896,203389,0
201886,201507,1629488,201896,203389,204322,201904,203026,202638,1628279,0
204322,201904,203026,202638,1628279,201886,201507,1629488,201896,203389,3
201886,201507,1629488,201896,203389,204322,201904,203026,202638,1628279,0
204322,201904,203026,202638,1628279,201886,201507,1629488,201067,203389,1
201886,201507,1629488,201067,203389,204322,201904,203026,202638,1628279,2
204322,201904,203026,202638,1628279,201886,201507,1629488,201067,203389,1
201886,201507,1629488,201067,203389,204322,201904,203026,202638,1628279,0
204322,201904,203026,202638,1628279,201886,201507,1629488,201067,203389,2
201886,201507,1629488,201067,203389,1628895,201904,203026,202638,1628279,0
1628895,201904,203026,202638,1628279,201886,201507,1629488,201067,203389,0
201886,201507,1629488,201067,203389,1628895,201904,203026,202638,1628279,0
1628895,201904,203026,202638,1628279,201886,201507,1629488,201067,203389,0
201886,201507,1629488,201067,203389,1628895,201904,203026,202638,1628279,0
1628895,201904,203026,202638,1628279,201886,201507,1629488,201067,203389,0
201886,201507,1629488,201067,203389,1628895,201904,203026,202638,1628279,0
1628895,201904,1628269,203410,1628279,201886,201507,1629488,201067,203389,2
201886,201507,1629488,201067,203389,1628895,201904,1628269,203410,1628279,0
1628895,201904,1628269,203410,1628279,201886,201507,1629488,201067,203389,0
201886,201507,1629488,201067,203389,1628895,201904,1628269,203410,1628279,2
1628895,201904,1628269,203410,1628279,201886,201507,1629488,201067,203389,0
201886,201507,1629488,201067,203389,1628895,201904,1628269,203410,1628279,1
1628895,201904,1628269,203410,1628279,201886,201507,1629488,201067,203389,0
201886,201507,1629488,201067,203389,1628895,201904,1628269,203410,1628279,0
203026,1628269,1628895,203410,201904,203389,201886,201067,201896,1629488,0
203389,201886,201067,201896,1629488,203026,1628269,1628895,203410,201904,2
203026,1628269,1628895,203410,201904,203389,201886,201067,201896,1629488,0
203389,201886,201067,201896,1629488,203026,1628269,1628895,203410,201904,2
203026,1628269,1628895,203410,201904,203389,201886,201067,201896,1629488,0
203389,201886,201067,201896,1629488,203026,202638,204322,203410,201904,2
203026,202638,204322,203410,201904,203389,201886,201067,201896,1629488,2
203389,201886,201067,201896,1629488,203026,202638,204322,203410,201904,3
203026,202638,204322,203410,201904,203389,201886,201067,201896,1629488,2
203389,201886,201067,201896,1629488,203026,202638,204322,203410,201904,3
203026,202638,204322,203410,201904,203389,201886,201067,201896,1629488,0
203389,201886,201067,201896,1629488,203026,202638,204322,203410,201904,3
203026,202638,204322,203410,201904,203389,201886,201067,201896,1629488,2
203389,201886,201067,201896,1629488,203026,202638,204322,203410,201904,0
203026,202638,204322,203410,201904,203389,201886,201067,201896,1629488,0
201507,201886,201067,201896,1629488,203026,202638,204322,203410,201904,0
203026,202638,204322,203410,201904,201507,201886,201067,201896,1629488,0
201507,201886,201067,201896,1629488,203026,202638,204322,203410,201904,0
203026,202638,204322,203410,201904,201507,201886,201067,201896,1629488,0
201507,201886,201067,201896,1629488,203026,202638,204322,203410,201904,0
203026,202638,204322,203410,201904,201507,201886,201067,201896,1629488,0
201507,201886,201067,201896,1629488,203026,202638,204322,203410,201904,0
203026,202638,204322,203410,201904,201507,201886,201067,201896,1629488,0
201507,201886,201067,201896,1629488,203026,202638,204322,203410,201904,0
203026,202638,204322,203410,201904,201507,201886,201067,201896,1629488,0
201507,201886,201067,201896,1629488,203026,202638,204322,203410,201904,3
203026,202638,204322,203410,201904,201507,201886,201067,201896,1629488,2
201507,201886,201067,201896,1629488,203026,202638,204322,203410,201904,0
203026,202638,204322,203410,201904,201507,201886,201067,201896,1629488,0
201507,201886,201067,201896,1629488,203026,202638,204322,203410,201904,3
203026,202638,204322,1628279,201904,201507,201886,201067,201896,1629488,0
201507,201886,201067,201896,1629488,203026,202638,204322,1628279,201904,2
203026,202638,204322,1628279,201904,201507,201886,201067,201896,1629488,0
201507,201886,201067,201896,1629488,203026,202638,204322,1628279,201904,2
203026,202638,204322,1628279,201904,201507,201886,201067,201896,1629488,2
204330,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,0
1627673,203015,202662,1627675,203826,204330,203017,1629481,203866,1628277,0
204330,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,0
1627673,203015,202662,1627675,203826,204330,203017,1629481,203866,1628277,3
204330,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,2
1627673,203015,202662,1627675,203826,204330,203017,1629481,203866,1628277,2
204330,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,0
1627673,203015,202662,1627675,203826,204330,203017,1629481,203866,1628277,2
204330,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,0
1627673,203015,202662,1627675,203826,204330,203017,1629481,203866,1628277,0
204330,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,0
1627673,203015,202662,1627675,203826,204330,203017,1629481,203866,1628277,0
204330,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,0
1627673,203015,202662,1627675,203826,204330,203017,1629481,203866,1628277,0
204330,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,0
1627673,203015,202662,1627675,203826,204330,203017,1629481,203866,1628277,3
204330,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,2
1627673,203015,202662,1627675,203826,204330,203017,1629481,203866,1628277,0
204330,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,0
1627673,203015,202662,1627675,203826,204330,203017,1629481,203866,1628277,2
204330,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,0
1627673,203015,202662,1627675,203826,204330,203017,1629481,203866,1628277,2
204330,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,1
1627673,203015,202662,1627675,203826,204330,203017,1629481,203866,1628277,2
204330,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,3
1627673,203015,202662,1627675,203826,204330,203017,1629481,203866,1628277,0
1627677,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,0
1627673,203015,202662,1627675,203826,1627677,203017,1629481,203866,1628277,3
1627677,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,0
1627673,203015,202662,1627675,203826,1627677,203017,1629481,203866,1628277,2
1627677,203017,1629481,203866,1628277,1627673,203015,202662,1627675,203826,0
1627673,203015,202662,1627675,203826,1627677,203017,1629481,203866,1628277,0
1627677,203017,1629481,203866,1628907,1627673,203015,1629567,1627678,203826,2
1627673,203015,1629567,1627678,203826,1627677,203017,1629481,203866,1628907,2
1627677,203017,1629481,203866,1628907,1627673,203015,1629567,1627678,203826,2
1627673,203015,1629567,1627678,203826,1627677,203017,1629481,203866,1628907,0
1627677,1628277,204330,203866,1628907,203849,203015,1629567,1627678,203826,0
203849,203015,1629567,1627678,203826,1627677,1628277,204330,203866,1628907,0
1627677,1628277,204330,203866,1628907,203849,203015,1629567,1627678,203826,1
203849,203015,1629567,1627678,203826,1627677,1628277,204330,203866,1628907,2
1627677,1628277,204330,203866,1628907,203849,203015,1629567,1627678,203826,0
1627678,1627670,203849,1629567,203015,1628907,204330,1627677,1628277,203866,0
1628907,204330,1627677,1628277,203866,1627678,1627670,203849,1629567,203015,2
1627678,1627670,203849,1629567,203015,1628907,204330,1627677,1628277,203866,0
1628907,204330,1627677,1628277,203866,1627678,1627670,203849,1629567,203015,0
1627678,1627670,203849,1629567,203015,1628907,204330,1627677,1628277,203866,0
1628907,204330,1627677,1629481,203866,1627678,1627670,203849,1629567,203015,0
1627678,1627670,203849,1629567,203015,1628907,204330,1627677,1629481,203866,0
1628907,204330,1629484,1629481,203866,1627678,1627670,203849,1629567,203015,2
1627678,1627670,203849,1629567,203015,1628907,204330,1629484,1629481,203866,0
1628907,204330,1629484,1629481,203866,1627678,1627670,203849,1629567,203015,0
1627678,1627670,203849,1629567,203015,1628907,204330,1629484,1629481,203866,0
1628907,204330,1629484,1629481,203866,1627678,1627670,203849,1629567,1627675,0
1627678,1627670,203849,1629567,1627675,1628907,204330,1629484,1629481,203866,0
1628907,204330,1629484,1629481,203866,1627678,1627670,203849,1629567,1627675,0
1627678,1627670,203849,1629567,1627675,1628907,204330,1629484,1629481,203866,0
1628907,204330,1629484,1629481,1628277,1627678,1627670,202662,1627673,1627675,0
1627678,1627670,202662,1627673,1627675,1628907,204330,203017,1629481,1628277,2
1628907,204330,203017,1629481,1628277,1627678,1627670,202662,1627673,1627675,1
1627678,1627670,202662,1627673,1627675,1628907,204330,203017,1629481,1628277,0
1628907,204330,203017,1629481,1628277,1627678,1627670,202662,1627673,1627675,2
1627678,1627670,202662,1627673,1627675,1628907,204330,203017,1629481,1628277,0
1628907,204330,203017,1629481,1628277,1627678,1627670,202662,1627673,1627675,2
1627678,1627670,202662,1627673,1627675,1628907,204330,203017,1629481,1628277,2
1628907,204330,203017,1629481,1628277,1627678,1627670,202662,1627673,1627675,0
1627678,1627670,202662,1627673,1627675,1628907,204330,203017,1629481,1628277,0
1628907,204330,203017,1629481,1628277,1627678,1627670,202662,1627673,1627675,2
203826,203015,202662,1627673,1627675,1628907,204330,203017,1629481,1628277,0
1628907,204330,203017,1629481,1628277,203826,203015,202662,1627673,1627675,3
203826,203015,202662,1627673,1627675,1628907,204330,203017,1629481,1628277,0
1628907,204330,203017,1629481,1628277,203826,203015,202662,1627673,1627675,3
203826,203015,202662,1627673,1627675,1628907,204330,203017,1629481,1628277,3
1628907,204330,203017,1629481,1628277,203826,203015,202662,1627673,1627675,2
203826,203015,202662,1627673,1627675,1628907,204330,203017,1629481,1628277,3
1628907,204330,203017,1629481,1628277,203826,203015,202662,1627673,1627675,2
203826,203015,202662,1627673,1627675,1628907,204330,203017,1629481,1628277,2
1628907,204330,203017,1629481,1628277,203826,203015,202662,1627673,1627675,0
1627675,203015,1627673,202662,203826,203017,1629481,203866,1628277,204330,2
203017,1629481,203866,1628277,204330,1627675,203015,1627673,202662,203826,3
1627675,203015,1627673,202662,203826,203017,1629481,203866,1628277,204330,0
203017,1629481,203866,1628277,204330,1627675,203015,1627673,202662,203826,0
1627675,203015,1627673,202662,203826,203017,1629481,203866,1628277,204330,2
203017,1629481,203866,1628277,204330,1627675,203015,1627673,202662,203826,0
1627675,203015,1627673,202662,203826,203017,1629481,203866,1628277,204330,0
203017,1629481,203866,1628277,204330,1627675,203015,1627673,202662,203826,0
1627675,203015,1627673,202662,203826,203017,1629481,203866,1628277,204330,3
203017,1628907,203866,1628277,204330,1627675,203015,1627673,202662,203826,3
1627675,203015,1627673,202662,203826,203017,1628907,203866,1628277,204330,0
203017,1628907,203866,1628277,204330,1627675,203015,1627673,202662,203826,0
1627675,203015,1627673,202662,203826,203017,1628907,203866,1628277,204330,0
203017,1628907,203866,1628277,204330,1627675,203015,1627673,202662,203826,0
1627675,203015,1627673,202662,203826,203017,1628907,203866,1628277,204330,0
203017,1628907,203866,1628277,204330,1627675,203015,1627673,202662,203826,0
1627675,203015,1627673,202662,203826,203017,1628907,203866,1628277,204330,3
203017,1628907,203866,1628277,1627677,1628280,203015,1627678,202662,203826,2
1628280,203015,1627678,202662,203826,203017,1628907,203866,1628277,1627677,0
203017,1628907,203866,1628277,1627677,1628280,203015,1627678,202662,203826,0
1628280,203015,1627678,202662,203826,1629484,1628907,203866,1628277,1627677,3
1629484,1628907,203866,1628277,1627677,1628280,203015,1627678,202662,203826,2
1628280,203015,1627678,202662,203826,1629484,1628907,203866,1628277,1627677,0
1629484,1628907,1629481,1628277,1627677,1628280,203015,1627678,202662,203826,0
1628280,203015,1627678,202662,203826,1629484,1628907,1629481,1628277,1627677,2
1629484,1628907,1629481,1628277,1627677,1628280,203015,1627678,202662,203826,0
1628280,203015,1627678,202662,203826,1629484,1628907,1629481,1628277,1627677,2
1629484,1628907,1629481,1628277,1627677,1628280,203015,1627678,202662,203826,3
1628280,1627675,1627678,1629567,203826,1629484,1628907,1629481,1628277,1627677,1
1629484,1628907,1629481,1628277,1627677,1628280,1627675,1627678,1629567,203826,2
1628280,1627675,1627678,1629567,203826,1629484,1628907,1629481,1628277,1627677,0
1629484,1628907,1629481,1628277,1627677,1628280,1627675,1627678,1629567,203826,0
1628280,1627675,1627678,1629567,203826,1629484,1628907,1629481,1628277,1627677,2
1629484,1628907,1629481,1628277,1627677,1628280,1627675,1627678,1629567,203826,0
203866,203017,204330,1629481,1628907,1627675,1627673,1627678,1627670,1629567,0
1627675,1627673,1627678,1627670,1629567,203866,203017,204330,1629481,1628907,0
203866,203017,204330,1629481,1628907,1627675,1627673,1627678,1627670,1629567,2
1627675,1627673,1627678,1627670,1629567,203866,203017,204330,1629481,1628907,2
203866,203017,204330,1629481,1628907,1627675,1627673,1627678,1627670,1629567,0
1627675,1627673,1627678,1627670,1629567,203866,203017,204330,1629481,1628907,2
1628277,203017,204330,1629481,1628907,1627675,1627673,1627678,1627670,1629567,3
1627675,1627673,1627678,1627670,1629567,1628277,203017,204330,1629481,1628907,0
1628277,203017,204330,1629481,1628907,1627675,1627673,1627678,1627670,1629567,0
1627675,1627673,1627678,1627670,1629567,1628277,203017,204330,1629481,1628907,2
1628277,203017,204330,1629481,1628907,1627675,1627673,1627678,1627670,1629567,2
1627675,1627673,1627678,1627670,1629567,1628277,203017,204330,1629481,1628907,2
1628277,203017,204330,1629481,1628907,1627675,1627673,1627678,1627670,202662,2
1627675,1627673,1627678,1627670,202662,1628277,203017,204330,1629481,1628907,2
1628277,203017,204330,1629481,1628907,1627675,1627673,1627678,1627670,202662,3
1627675,1627673,1627678,1627670,202662,1628277,203017,204330,1629481,1628907,0
1628277,203017,204330,1629481,1628907,1627675,1627673,1627678,1627670,202662,0
1627675,1627673,1627678,1627670,202662,1628277,203017,204330,1629481,1628907,0
1628277,203017,204330,1629481,1628907,1627675,1627673,1627678,1627670,202662,0
1627675,1627673,203015,203826,202662,1628277,203017,204330,1629481,1628907,2
1628277,203017,204330,1629481,1628907,1627675,1627673,203015,203826,202662,2
1627675,1627673,203015,203826,202662,1628277,203017,1627677,1629481,1628907,3
1628277,203017,1627677,1629481,1628907,1627675,1627673,203015,203826,202662,0
1627675,1627673,203015,203826,202662,1628277,203017,1627677,1629481,1628907,2
1628277,203017,1627677,1629481,1628907,1627675,1627673,203015,203826,202662,0
1627675,1627673,203015,203826,202662,1628277,203017,1627677,1629481,1628907,0
1628277,1629485,1627677,1629481,203866,1627675,1627673,203015,203826,202662,0
1627675,1627673,203015,203826,202662,1628277,1629485,1627677,1629481,203866,4
1628277,1629485,1627677,1629481,203866,1627675,1627673,203015,203826,202662,2
1627675,1627673,203015,203826,202662,1628277,1629485,1627677,1629481,203866,0
1628277,1629485,1627677,1629481,203866,1627675,1627673,203015,203826,202662,1
1627675,1627673,203015,203826,202662,1628277,1629485,1627677,1629481,203866,0
1628277,1629485,1627677,1629481,203866,1627675,1627673,203015,203826,202662,0
1627675,1627673,203015,203826,202662,1628277,1629485,1627677,1629481,203866,0
1628277,1629485,1627677,1628907,203866,1627675,1627673,203015,203826,202662,2
201506,204333,1627672,1628878,203399,200676,1627676,203831,204365,204335,0
200676,1627676,203831,204365,204335,201506,204333,1627672,1628878,203399,0
201506,204333,1627672,1628878,203399,200676,1627676,203831,204365,204335,0
200676,1627676,203831,204365,204335,201506,204333,1627672,1628878,203399,0
201506,204333,1627672,1628878,203399,200676,1627676,203831,204365,204335,2
200676,1627676,203831,204365,204335,201506,204333,1627672,1628878,203399,2
201506,204333,1627672,1628878,203399,200676,1627676,203831,204365,204335,0
200676,1627676,203831,204365,204335,201506,204333,1627672,1628878,203399,0
201506,204333,1627672,1628878,203399,200676,1627676,203831,204365,204335,3
200676,1627676,203831,204365,204335,201506,204333,1627672,1628878,203399,0
201506,204333,1627672,1628878,203399,200676,1627676,203831,204365,204335,2
200676,1627676,203831,204365,204335,201506,204333,1627672,1628878,203399,0
201506,204333,1627672,1628878,203399,200676,1627676,203831,204365,204335,2
200676,1627676,203831,204365,204335,201506,204333,1627672,1628878,203399,0
201506,204333,1627672,1628878,203399,200676,1627676,203831,204365,204335,3
200676,1627676,203831,204365,204335,201506,204333,1627672,1628878,203399,0
201506,204333,1627672,1628878,203399,200676,1627676,203831,204365,204335,0
200676,1627676,203831,204365,204335,201506,204333,1627672,1628878,203399,0
201506,204333,1627672,1628878,203399,200676,1627676,203831,204365,204335,0
200676,1627676,203831,204365,204335,201506,204333,1627672,1628878,203399,0
201506,204333,1627672,1628878,203399,200676,1627676,203831,204365,204335,3
200676,1627676,203831,204365,204335,201506,204333,1627672,1628878,203399,0
201506,204333,1627672,1628878,203399,200676,1627676,203831,204365,204335,3
200676,1627676,203831,204365,204335,201506,204333,1627672,1628878,203399,0
203416,204333,1627672,1628878,203399,200676,1629479,1629568,204365,1628909,2
200676,1629479,1629568,204365,1628909,203416,204333,1627672,1628878,203399,0
203416,204333,1627672,1628878,203399,200676,1629479,1629568,204365,1628909,0
203831,1629479,1629568,1629502,1628909,203416,204333,1627672,1628278,203403,2
203416,204333,1627672,1628278,203403,203831,1629479,1629568,1629502,1628909,2
203831,1629479,1629568,1629502,1628909,203416,204333,1627672,1628278,203403,0
203416,204333,1627672,1628278,203403,203831,1629479,1629568,1629502,1628909,2
203831,1629479,1629568,1629502,1628909,203416,204333,1627672,1628278,203403,2
203416,204333,1627672,1628278,203403,203831,1629479,1629568,1629502,1628909,0
203831,1629479,1629568,1629502,1628909,203416,1628878,1627672,1628278,203403,1
203416,1628878,1627672,1628278,203403,203831,1629479,1629568,1629502,1628909,0
203831,1629479,1629568,1629502,1628909,203416,1628878,1627672,1628278,203403,1
203416,1628878,1627672,1628278,203403,203831,1629479,1629568,1629502,1628909,0
203831,1629479,1629568,1629502,1628909,203416,1628878,1627672,1628278,203403,2
203416,1628878,1627672,1628278,203403,203831,1629479,1629568,1629502,1628909,0
200676,1629479,1629568,1629502,1628909,203416,1628878,1627672,1628278,203403,0
203416,1628878,1627672,1628278,203403,200676,1629479,1629568,1629502,1628909,0
1628909,203831,1629479,204365,1629568,204333,203403,1628278,203416,1628878,0
204333,203403,1628278,203416,1628878,1628909,203831,1629479,204365,1629568,0
1628909,203831,1629479,204365,1629568,204333,203403,1628278,203416,1628878,0
204333,203403,1628278,203416,1628878,1628909,203831,1629479,204365,1629568,0
1628909,203831,1629479,204365,1629568,204333,203403,1628278,203416,1628878,3
204333,203403,1628278,203416,1628878,1628909,203831,1629479,204365,1629568,0
1628909,203831,1629479,204365,1629568,204333,203403,203399,203416,1628878,0
204333,203403,203399,203416,1628878,1628909,203831,1629479,204365,1629568,0
1628909,203831,1629479,204365,1629568,204333,201506,203399,203416,1628878,2
204333,201506,203399,203416,1628878,1628909,203831,1629479,204365,1629568,0
1628909,203831,1629479,204365,1629568,204333,201506,203399,203416,1628878,2
204333,201506,203399,203416,1628878,1628909,203831,1629479,204365,1629568,0
1628909,203831,1629479,204365,1629568,204333,201506,203399,203416,1628878,0
204333,201506,203399,203416,1628878,1628909,203831,1629479,204365,1629568,2
1628909,203831,1629479,204365,1629568,204333,201506,203399,203416,1628878,2
204333,201506,203399,203416,1628878,1628909,1628906,1628286,204365,1629568,1
1628909,1628906,1628286,204365,1629568,204333,201506,203399,203416,1628878,0
204333,201506,203399,203416,1628878,1628909,1628906,1628286,204365,1629568,2
1628909,1628906,1628286,204365,1629568,204333,201506,203399,203416,1628878,0
204333,201506,203399,203416,1628878,1628909,1628906,1628286,204365,1629568,2
1628909,1628906,1628286,204365,1629568,204333,201506,203399,203416,1628878,0
204333,201506,203399,203416,1628878,204335,1628906,1628286,204365,1627676,0
204335,1628906,1628286,204365,1627676,204333,201506,203399,203416,1628878,3
204333,201506,203399,203416,1628878,204335,1628906,1628286,204365,1627676,2
204335,1628906,1628286,204365,1627676,204333,201506,203399,203416,1628878,0
204333,201506,203399,203416,1628878,204335,1628906,1628286,204365,1627676,3
204335,1628906,1628286,204365,1627676,204333,201506,203399,203416,1628878,3
204333,201506,203399,203416,1628878,204335,1628906,1628286,204365,1627676,0
204335,1628906,1628286,204365,1627676,204333,201506,203399,203416,1628878,0
204333,1627672,203399,203416,1628878,204335,203831,1629479,204365,1627676,2
204335,203831,1629479,204365,1627676,204333,1627672,203399,203416,1628878,2
204333,1627672,203399,203416,1628878,204335,203831,1629479,204365,1627676,0
204335,203831,1629479,204365,1627676,204333,1627672,203399,203416,1628878,3
204333,1627672,203399,203416,1628878,204335,203831,1629479,204365,1627676,0
204335,203831,1629479,204365,1627676,204333,1627672,203399,203416,1628878,0
204333,1627672,203399,203416,1628878,204335,203831,1629479,204365,1627676,2
204335,203831,1629479,204365,1627676,204333,1627672,203399,203416,1628878,2
204333,1627672,203399,203416,1628878,204335,203831,1629479,204365,1627676,3
