off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
1627674,202664,203828,1628931,201516,1627673,203406,204335,202662,1627670,0
1627673,203406,204335,202662,1627670,1627674,202664,203828,1628931,201516,3
1627674,202664,203828,1628931,201516,1627673,203406,204335,202662,1627670,0
1627673,203406,204335,202662,1627670,1627674,202664,203828,1628931,201516,0
1628890,202664,203828,1628931,201516,1627673,203406,204335,202662,1627670,2
1627673,203406,204335,202662,1627670,1628890,202664,203828,1628931,201516,1
1628890,202664,203828,1628931,201516,1627673,203406,204335,202662,1627670,2
1627673,203406,204335,202662,1627670,1628890,202664,203828,1628931,201516,0
1628890,202664,203828,1628931,201516,1627673,203406,204335,202662,1627670,2
1627673,203406,204335,202662,1627670,1628890,202664,203828,1628931,201516,2
1628890,202664,203828,1628931,201516,1627673,203406,204335,202662,1627670,2
1627673,203406,204335,202662,203823,1628890,202664,1628268,1628931,201516,0
1628890,202664,1628268,1628931,201516,1627673,203406,204335,202662,203823,3
1627673,203406,204335,202662,203823,1628890,202664,1628268,1628931,201516,0
1628890,202664,1628268,1628931,201516,1627673,203406,204335,202662,203823,2
1627673,203406,204335,202662,203823,1628890,202664,1628268,1628931,201516,0
1628890,202664,1628268,1628931,201516,1627673,203406,204335,202662,203823,0
1627673,203406,204335,202662,203823,1628890,202664,1628268,1628931,201516,2
1628890,202664,1628268,1628931,201516,1627673,203406,204335,202662,203823,0
203826,203406,204335,1627675,203823,1628890,202664,1628268,1628931,201516,2
1628890,202664,1628268,1628931,201516,203826,203406,204335,1627675,203823,2
203826,203406,203015,1627675,203823,1628890,202664,1628268,1628931,201516,2
1628890,202664,1628268,1628931,201516,203826,203406,203015,1627675,203823,3
203826,203406,203015,1627675,203823,1628890,202664,1628268,1628931,201516,2
1628890,202664,1628268,1628931,201516,203826,203406,203015,1627675,203823,0
203826,203406,203015,1627675,203823,1628890,202664,1628268,1628931,201516,2
1628890,202664,1628268,1628931,203828,203826,202662,203015,1627675,1627673,2
203826,202662,203015,1627675,1627673,1628890,202664,1628268,1628931,203828,0
1628890,202664,1628268,1628931,203828,203826,202662,203015,1627675,1627673,0
203826,202662,203015,1627675,1627673,1628890,202664,1628268,1628931,203828,0
1628890,202664,1628268,1628931,203828,203826,202662,203015,1627675,1627673,0
203826,202662,203015,1627675,1627673,1628890,202664,1628268,1628931,203828,3
1628890,202664,1628268,1628931,203828,203826,202662,203015,1627675,1627673,3
203826,202662,203015,1627675,1627673,1628890,202664,1628268,1628931,203828,0
1628890,202664,1628268,1628931,203828,203826,202662,203015,1627675,1627673,0
203826,202662,203015,1627675,1627673,1628890,202664,1628268,201516,203828,1
1628890,202664,1628268,201516,203828,203826,202662,203015,1627675,1627673,2
203398,201886,201896,203855,100940,203831,1628927,204365,200665,200676,2
203831,1628927,204365,200665,200676,203398,201886,201896,203855,100940,0
203398,201886,201896,203855,100940,203831,1628927,204365,200665,200676,2
203831,1628927,204365,200665,200676,203398,201886,201896,203855,100940,0
203398,201886,201896,203855,100940,203831,1628927,204365,200665,200676,0
203831,1628927,204365,200665,200676,203398,201886,201896,203855,100940,2
203398,201886,201896,203855,100940,203831,1628927,204365,200665,200676,0
203831,1628927,204365,200665,200676,203398,201886,201896,203855,100940,0
203398,201886,201896,203855,100940,203831,1628927,204365,200665,200676,2
203831,1628927,204365,200665,200676,203398,201886,201896,203855,100940,0
203398,201886,201896,203855,100940,203405,1628927,204365,200665,200676,0
203405,1628927,204365,200665,200676,203398,201886,201896,203855,100940,2
203398,201886,201896,203855,100940,203405,1628927,204365,200665,200676,2
203405,1628927,204365,200665,200676,203398,201886,201896,203855,100940,0
203398,201886,201896,203855,100940,203405,1627676,204365,200665,200676,0
203405,1627676,204365,200665,200676,203398,201886,201896,203855,100940,2
203398,201886,201896,203855,100940,203405,1627676,1628909,200665,200676,0
203405,1627676,1628909,200665,200676,203398,201886,201896,203855,100940,0
203398,201886,201896,203855,100940,203405,1627676,1628909,200665,200676,0
203405,1627676,1628909,200665,200676,203398,201886,201896,203855,100940,2
203398,201886,201896,203855,100940,203405,1627676,1628909,200665,200676,3
203405,1627676,1628909,200665,200676,203398,201886,201896,203855,100940,0
203398,201886,201896,203855,100940,203405,1627676,1628909,200665,200676,2
203405,1627676,1628909,200665,200676,203398,201886,201896,203855,100940,0
203398,201886,201896,203855,100940,203405,1627676,1628909,200665,200676,2
203405,1627676,1628909,200665,200676,203398,201886,201896,203855,100940,0
203398,203389,201067,203855,100940,203405,1627676,1628909,1628927,200676,3
203405,1627676,1628909,1628927,200676,203398,203389,201067,203855,100940,0
203398,203389,201067,203855,100940,203405,1627676,1628909,1628927,200676,2
203405,1627676,1628909,1628927,200676,203398,203389,201067,203855,100940,0
203398,203389,201067,203855,100940,203405,1627676,1628909,1628927,200676,0
203405,1627676,1628909,1628927,1628286,203398,203389,201067,203855,100940,2
203398,203389,201067,203855,100940,203405,1627676,1628909,1628927,1628286,0
203405,1627676,1628909,1628927,1628286,203398,203389,201067,203855,100940,0
203398,203389,201067,201886,201507,1628906,1627676,1628909,1628927,1628286,0
1628906,1627676,1628909,1628927,1628286,203398,203389,201067,201886,201507,0
203398,203389,201067,201886,201507,1628906,1627676,1628909,1628927,1628286,0
1628906,1627676,1628909,1628927,1628286,203398,203389,201067,201886,201507,2
203398,203389,201067,201886,201507,1628906,1627676,1628909,1628927,1628286,2
1628906,1627676,1628909,1628927,1628286,203398,203389,201067,201886,201507,3
1628927,1628286,1628906,1627676,1628909,202657,201507,203389,201886,100940,0
202657,201507,203389,201886,100940,1628927,1628286,1628906,1627676,1628909,0
1628927,200676,203831,1627676,1628909,202657,201507,203389,201886,100940,0
202657,201507,203389,201886,100940,1628927,200676,203831,1627676,1628909,0
1628927,200676,203831,1627676,1628909,202657,201507,203389,201886,100940,0
202657,201507,203389,201886,100940,1628927,200676,203831,1627676,1628909,3
1628927,200676,203831,1627676,1628909,202657,201507,203389,201886,100940,0
202657,201507,203389,201886,100940,1628927,200676,203831,1627676,1628909,3
1628927,200676,203831,200665,204365,202657,201507,203389,201886,100940,2
202657,201507,203389,201886,100940,1628927,200676,203831,200665,204365,0
1628927,200676,203831,200665,204365,203398,201507,203389,201886,100940,0
203398,201507,203389,201886,100940,1628927,200676,203831,200665,204365,2
1628927,200676,203831,200665,204365,203398,201507,203389,201886,100940,0
203398,201507,203389,201886,100940,1628927,200676,203831,200665,204365,0
1628927,200676,203831,200665,204365,203398,201507,203389,201886,100940,0
203398,201507,203389,201886,100940,1628927,200676,203831,200665,204365,0
1628927,200676,203831,200665,204365,203398,201507,203389,201886,100940,0
203398,201507,203389,201886,100940,1628927,200676,203831,200665,204365,0
1628927,200676,203831,200665,204365,203398,201507,203389,201886,100940,2
203398,201507,203389,201886,100940,1628927,200676,203831,200665,204365,3
1628927,200676,203831,200665,204365,203398,201507,203389,201886,100940,0
203398,201507,203389,201886,100940,1628927,200676,203831,200665,204365,0
1628927,200676,203831,200665,204365,203398,201507,203389,201886,100940,3
203398,201507,201896,201886,203855,1628927,200676,203831,200665,204365,2
1628927,200676,203831,200665,204365,203398,201507,201896,201886,203855,0
203398,201507,201896,201886,203855,1628927,200676,203831,200665,204365,0
1628927,200676,203831,200665,204365,203398,201507,201896,201886,203855,2
203398,201507,201896,201886,203855,1628927,200676,203831,200665,204365,2
1628927,200676,203831,200665,204365,203398,201507,201896,201886,203855,2
203398,201507,201896,201886,203855,1628927,200676,203831,200665,204365,0
1628927,200676,203831,200665,204365,203398,201507,201896,201886,203855,0
203398,100940,201896,201886,203855,1628927,200676,1628909,200665,203405,2
1628927,200676,1628909,200665,203405,203398,100940,201896,201886,203855,0
203398,100940,201896,201886,203855,1628927,200676,1628909,200665,203405,2
1628927,200676,1628909,200665,203405,203398,100940,201896,201886,203855,3
203398,100940,201896,201886,203855,1628927,200676,1628909,200665,203405,2
1628927,200676,1628909,200665,203405,203398,100940,201896,201886,203855,0
203398,100940,201896,201886,203855,1628927,200676,1628909,200665,203405,0
204365,203831,200676,1628927,200665,201896,203855,203398,100940,201886,0
201896,203855,203398,100940,201886,204365,203405,200676,1628927,200665,2
204365,203405,200676,1628927,200665,201896,203855,203398,100940,201886,2
201896,203855,203398,100940,201886,204365,203405,200676,1628927,200665,0
204365,203405,200676,1628927,200665,201896,203855,203398,100940,201886,2
201896,203855,203398,100940,201886,204365,203405,200676,1628927,200665,3
204365,203405,200676,1628927,200665,201896,203855,203398,100940,201886,0
201896,203855,203398,100940,201886,204365,203405,200676,1628927,200665,3
204365,203405,200676,1628927,200665,201896,203855,203398,100940,201886,2
201896,203855,203398,100940,201886,204365,203405,200676,1628927,200665,3
204365,203405,200676,1628927,200665,201896,203855,203398,100940,201886,0
201896,203855,203398,100940,201886,204365,203405,200676,1628927,200665,3
204365,203405,200676,1628927,200665,201896,203855,203398,100940,201886,0
201896,203855,203398,100940,201886,204365,203405,200676,1628927,200665,2
1628909,203405,1628286,1628927,1627676,201896,203855,203398,100940,201886,1
201896,203855,203398,100940,201886,1628909,203405,1628286,1628927,1627676,2
1628909,203405,1628286,1628927,1627676,201896,203855,203398,100940,201886,0
201896,203855,203398,100940,201886,1628909,203405,1628286,1628927,1627676,0
1628909,203405,1628286,1628927,1627676,201896,203855,203398,100940,201886,2
201896,203855,203398,100940,201886,1628909,203405,1628286,1628927,1627676,2
1628909,203405,1628286,1628927,1627676,202657,203855,203389,100940,201067,3
202657,203855,203389,100940,201067,1628909,203405,1628286,1628927,1627676,3
1628909,203405,1628286,1628927,1627676,202657,203855,203389,100940,201067,3
202657,203855,203389,100940,201067,1628909,203405,1628286,1628927,1627676,2
1628909,1628906,1628286,1628927,1627676,202657,203855,203389,201507,201067,0
202657,203855,203389,201507,201067,1628909,1628906,1628286,1628927,1627676,0
1628909,1628906,1628286,1628927,1627676,202657,203855,203389,201507,201067,2
202657,203855,203389,201507,201067,1628909,1628906,1628286,1628927,1627676,0
1628909,1628906,1628286,1628927,1627676,202657,203855,203389,201507,201067,2
202657,203855,203389,201507,201067,1628909,1628906,1628286,1628927,1627676,2
1628909,1628906,1628286,1628927,1627676,202657,203855,203389,201507,201067,2
202657,203855,203389,201507,201067,1628909,1628906,1628286,1628927,1627676,3
1628909,1628906,1628286,1628927,1627676,202657,203855,203389,201507,201067,2
202657,203855,203389,201507,201067,1628909,1628906,1628286,1628927,1627676,3
1628909,1628906,1628286,1628927,1627676,202657,203855,203389,201507,201067,3
202657,203855,203389,201507,201067,1628909,1628906,1628286,1628927,1627676,2
1628909,1628906,1628286,1628927,1627676,202657,203855,203389,201507,201067,0
1628895,203016,201886,201507,203389,1627676,1628286,1628927,1628909,1628906,0
1627676,1628286,1628927,1628909,1628906,1628895,203016,201886,201507,203389,2
1628895,203016,201886,201507,203389,1627676,1628286,1628927,1628909,1628906,0
1627676,1628286,1628927,1628909,1628906,1628895,203016,201886,201507,203389,1
1628895,203016,201886,201507,203389,1627676,1628286,1628927,1628909,1628906,2
1627676,1628286,1628927,1628909,1628906,1628895,203016,201886,201507,203389,0
1628895,203016,201886,201507,203389,1627676,1628286,1628927,1628909,1628906,2
1627676,1628286,1628927,1628909,1628906,1628895,203016,201886,201507,203389,0
1628895,203016,201886,201507,203389,1627676,1628286,1628927,1628909,1628906,0
1627676,1628286,203859,1628909,1628906,1628895,203016,201886,201507,203389,0
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,0
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,2
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,0
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,3
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,0
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,0
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,2
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,0
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,0
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,0
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,0
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,0
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,0
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,2
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,0
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,0
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,0
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,2
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,2
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,2
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,3
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,2
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,0
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,2
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,2
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,0
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,0
1627676,1628286,203859,1628909,1628906,1628895,203016,203855,201507,203389,2
1628895,203016,203855,201507,203389,1627676,1628286,203859,1628909,1628906,2
1628922,203866,203400,1628277,204297,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,1628922,203866,203400,1628277,204297,0
1628922,203866,203400,1628277,204297,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,1628922,203866,203400,1628277,204297,2
1628922,203866,203400,1628277,204297,204322,203026,1628279,202638,201904,2
204322,203026,1628279,202638,201904,1628922,203866,203400,1628277,204297,2
1628922,203866,203400,1628277,204297,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,1628922,203866,203400,1628277,204297,2
1628922,203866,203400,1628277,204297,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,1628922,203866,203400,1628277,204297,0
1628922,203866,203400,1628277,204297,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,1628922,203866,203400,1628277,204297,2
1628922,203866,203400,1628277,204297,204322,203026,1628279,202638,201904,2
204322,203026,1628279,202638,201904,1628922,203866,203400,1628277,204297,2
1628922,203866,203400,1628277,204297,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203017,203866,203400,1628277,204297,1
203017,203866,203400,1628277,204297,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203017,203866,203400,1628277,204297,2
203017,203866,203400,203401,204297,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203017,203866,203400,203401,204297,3
203017,203866,203400,203401,204297,204322,203026,1628279,202638,201904,3
204322,203026,1628279,202638,201904,203017,203866,203400,203401,203849,3
203017,203866,203400,203401,203849,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203017,203866,203400,203401,203849,2
203017,203866,203400,203401,203849,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203017,203866,203400,203401,203849,0
203017,203866,203400,203401,203849,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203017,203866,203400,203401,203849,2
203017,203866,203400,203401,203849,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203017,203866,1628285,203401,203849,2
203017,203866,1628285,203401,203849,204322,203026,1628279,202638,201904,3
204322,203026,1628279,202638,201904,203017,203866,1628285,203401,203849,2
203017,203866,1628285,203401,203849,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203017,203866,1628285,203401,203849,0
203017,1628922,1628285,203401,203849,204322,1628881,1628279,204355,203410,0
204322,1628881,1628279,204355,203410,203017,1628922,1628285,203401,203849,2
203017,1628922,1628285,203401,203849,204322,1628881,1628279,204355,203410,3
204322,1628881,1628279,204355,203410,203017,1628922,1628285,203401,203849,0
203017,1628922,1628285,203401,203849,204322,1628881,1628279,204355,203410,0
204322,1628881,1628279,204355,203410,203017,1628922,1628285,203401,203849,0
203017,1628922,1628285,203401,203849,204322,1628881,1628279,204355,203410,2
204322,1628881,1628279,204355,203410,203017,1628922,1628285,203401,203849,0
1628881,203410,204355,1627677,1628279,204297,1628285,1628922,203017,203400,0
204297,1628285,1628922,203017,203400,1628881,203410,204355,1627677,1628279,0
1628881,203410,204355,1627677,1628279,204297,1628285,1628922,203017,203400,0
204297,1628285,1628922,203017,203400,202638,203410,204355,203026,204322,3
202638,203410,204355,203026,204322,204297,1628285,1628922,203017,203400,0
204297,1628285,1628922,203017,203400,202638,203410,204355,203026,204322,0
202638,203410,204355,203026,204322,204297,1628285,1628922,203017,203400,0
204297,1628285,1628922,203017,203400,202638,203410,204355,203026,204322,0
202638,203410,204355,203026,204322,204297,1628285,1628922,203017,203400,3
204297,1628285,1628922,203017,203400,202638,203410,204355,203026,204322,0
202638,203410,204355,203026,204322,203866,1628285,1628922,203849,203400,0
203866,1628285,1628922,203849,203400,202638,203410,204355,203026,204322,2
202638,203410,204355,203026,204322,203866,1628285,1628922,203849,203400,2
203866,1628285,1628922,203849,203400,202638,203410,204355,203026,204322,0
202638,203410,204355,203026,1627677,203866,1628285,1628277,203849,203400,1
203866,1628285,1628277,203849,203400,202638,203410,204355,203026,1627677,3
202638,203410,204355,203026,1627677,203866,1628285,1628277,203849,203400,0
203866,1628285,1628277,203849,203400,202638,203410,204355,203026,1627677,2
202638,203410,204355,203026,1627677,203866,1628285,1628277,203849,203400,0
203866,1628285,1628277,203849,203400,202638,203410,204355,203026,1627677,2
202638,203410,204355,203026,1627677,203866,1628285,1628277,203849,203400,0
203866,1628285,1628277,203849,203400,202638,203410,201904,203026,1627677,1
202638,203410,201904,203026,1627677,203866,1628285,1628277,203849,203400,2
203866,1628285,1628277,203849,203400,202638,203410,201904,203026,1627677,0
202638,203410,201904,203026,1627677,203866,203401,1628277,203849,203400,1
203866,203401,1628277,203849,203400,202638,203410,201904,203026,1627677,3
202638,203410,201904,203026,1627677,203866,203401,1628277,203849,203400,4
203866,203401,1628277,203849,203400,202638,203410,201904,203026,1627677,2
202638,203410,201904,203026,1627677,203866,203401,1628277,203849,203400,0
203866,203401,1628277,203849,203400,202638,203410,201904,203026,1627677,0
202638,203410,201904,203026,1627677,203866,203401,1628277,203849,203400,0
203866,203401,1628277,203849,203400,202638,203410,201904,203026,1627677,0
202638,1628279,201904,203026,1627677,203866,203401,1628277,203017,203400,2
203866,203401,1628277,203017,203400,1628881,1628279,201904,203026,1627677,0
1628881,1628279,201904,203026,1627677,203866,203401,1628277,203017,203400,0
203866,203401,1628277,203017,203400,1628881,1628279,201904,203026,1627677,2
1628881,1628279,201904,203026,1627677,203866,203401,1628277,203017,203400,2
203866,203401,1628277,203017,203400,1628881,1628279,201904,203026,1627677,2
1628881,1628279,201904,203026,1627677,203866,203401,1628277,203017,203400,3
203866,203401,1628277,203017,203400,1628881,1628279,201904,203026,1627677,0
1628881,1628279,201904,203026,1627677,203866,203401,1628277,203017,203400,0
204322,203026,1628279,202638,201904,203400,204297,203017,1628277,203866,0
203400,204297,203017,1628277,203866,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203400,204297,203017,1628277,203866,2
203400,204297,203017,1628277,203866,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203400,204297,203017,1628277,203866,0
203400,204297,203017,1628277,203866,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203400,204297,203017,1628277,203866,0
203400,204297,203017,1628277,203866,204322,203026,1628279,202638,201904,2
204322,203026,1628279,202638,201904,203400,204297,203017,1628277,203866,0
203400,204297,203017,1628277,203866,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203400,204297,203017,1628277,203866,2
203400,204297,203017,1628277,203866,204322,203026,1628279,202638,201904,3
204322,203026,1628279,202638,201904,203400,204297,203017,1628277,203866,2
203400,204297,203017,1628277,203866,204322,203026,1628279,202638,201904,3
204322,203026,1628279,202638,201904,203400,204297,203017,1628277,203866,0
203400,204297,203017,1628277,203866,204322,203026,1628279,202638,201904,2
204322,203026,1628279,202638,201904,203400,204297,203017,1628277,203866,0
203400,204297,203017,1628277,203866,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203400,204297,203017,1628277,203866,2
203400,203849,203017,1628285,203866,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203400,203849,203017,1628285,203866,3
203400,203849,203017,1628285,203866,204322,203026,1628279,202638,201904,3
204322,203026,1628279,202638,201904,203400,203849,203017,1628285,203866,0
203400,203849,203017,1628285,203866,204322,203026,1628279,202638,201904,0
204322,203026,1628279,202638,201904,203400,203849,203017,1628285,203866,2
203400,203849,203017,1628285,203866,204322,203026,1628279,202638,201904,0
204322,203026,203410,1628881,201904,203400,203849,1628922,1628285,203866,3
203400,203849,1628922,1628285,203866,204322,203026,203410,1628881,201904,0
204322,203026,203410,1628881,201904,203400,203849,1628922,1628285,203866,2
203400,203849,1628922,203401,203866,204322,203026,203410,1628881,201904,0
204322,203026,203410,1628881,201904,203400,203849,1628922,203401,203866,0
203400,203849,1628922,203401,203866,204322,203026,203410,1628881,201904,2
204322,203026,203410,1628881,201904,203400,203849,1628922,203401,203866,0
203400,203849,1628922,203401,203866,204322,203026,203410,1628881,201904,3
204322,203026,203410,1628881,201904,203400,203849,1628922,203401,203866,0
203400,203849,1628922,203401,203866,204322,203026,203410,1628881,201904,0
204322,203026,203410,1628881,201904,203400,203849,1628922,203401,203866,3
203400,203849,1628922,203401,203866,204322,203026,203410,1628881,201904,0
1628922,203400,203849,203401,203866,203410,203026,201904,1628881,204322,2
203410,203026,201904,1628881,204322,1628922,203400,203849,203401,203866,0
1628922,203400,203849,203401,203866,203410,203026,201904,1628881,204322,2
203410,203026,201904,1628881,204322,1628922,203400,203849,203401,203866,0
1628922,203400,203849,203401,203866,203410,203026,201904,1628881,204322,1
203410,203026,201904,1628881,204322,1628922,203400,203849,203401,203866,0
1628922,203400,203849,203401,203866,203410,203026,201904,1628881,204322,0
203410,203026,201904,1628881,202638,1628922,203400,203849,203401,203866,0
1628922,203400,203849,203401,203866,203410,203026,201904,1628881,202638,2
203410,203026,201904,1628881,202638,1628922,203400,203849,203401,203866,0
1628922,203400,203849,203401,203866,203410,203026,201904,1628881,202638,3
203410,203026,201904,204322,202638,1628922,203400,203849,203401,203866,2
1628922,203400,203849,203401,203866,203410,203026,201904,204322,202638,0
203410,203026,201904,204322,202638,1628922,203400,203849,203401,203866,2
1628922,203400,203849,203401,203866,203410,203026,201904,204322,202638,0
203410,203026,201904,204322,202638,1628922,203400,203849,203401,203866,3
1628922,203400,203849,1628277,203866,203410,203026,201904,204322,202638,2
203410,203026,201904,204322,202638,1628922,203400,203849,1628277,203866,0
1628922,203400,203849,1628277,203866,203410,203026,201904,204322,202638,0
203410,203026,201904,204322,202638,1628922,203400,203849,1628277,203866,3
1628922,203400,203017,1628277,203866,203410,203026,201904,204322,202638,0
203410,203026,201904,204322,202638,1628922,203400,203017,1628277,203866,2
1628922,203400,203017,1628277,203866,203410,203026,201904,204322,202638,0
203410,203026,201904,204322,202638,1628922,203400,203017,1628277,203866,0
1628922,203400,203017,1628277,203866,203410,203026,201904,204322,202638,2
203410,203026,201904,204322,202638,1628922,203400,203017,1628277,203866,0
1628922,203400,203017,1628277,203866,203410,203026,201904,204322,202638,2
203410,203026,201904,204322,202638,203849,203400,203017,1628277,203866,1
203849,203400,203017,1628277,203866,203410,203026,201904,204322,202638,2
203410,203026,201904,204322,202638,203849,203400,203017,1628277,203866,2
203849,203400,203017,1628277,203866,203410,203026,201904,204322,202638,2
203410,203026,201904,204322,202638,203849,203400,203017,1628277,203866,0
203849,203400,203017,1628277,203866,203410,203026,201904,204322,202638,3
203410,203026,201904,204322,202638,203849,203400,203017,1628277,203866,3
203849,203400,203017,1628277,203866,203410,203026,204355,204322,202638,0
203410,201904,204355,204322,202638,203849,203400,203017,1628277,203866,2
203849,203400,203017,203401,203866,203410,201904,204355,204322,202638,2
203410,201904,204355,204322,202638,203849,203400,203017,203401,203866,2
203849,203400,203017,203401,203866,203410,201904,204355,204322,202638,0
203410,201904,204355,204322,202638,203849,203400,203017,203401,203866,0
1628932,1628276,201477,203825,202670,203831,204365,200676,200665,1628927,2
203831,204365,200676,200665,1628927,1628932,1628276,201477,203825,202670,0
1628932,1628276,201477,203825,202670,203831,204365,200676,200665,1628927,2
203831,204365,200676,200665,1628927,1628932,1628276,201477,203825,202670,0
1628932,1628276,201477,203825,202670,203831,204365,200676,200665,1628927,3
203831,204365,200676,200665,1628927,1628932,1628276,201477,203825,202670,2
1628932,1628276,201477,203825,202670,203831,204365,200676,200665,1628927,0
203831,204365,200676,200665,1628927,1628932,1628276,201477,203825,202670,2
1628932,1628276,201477,203825,202670,203831,204365,200676,200665,1628927,2
203831,204365,200676,200665,1628927,1628932,1628276,201477,203825,202670,0
1628932,1628276,201477,203825,202670,203831,204365,200676,200665,1628927,0
203831,204365,200676,200665,1628927,1628932,1628276,201477,203825,202670,0
1628932,1628276,201477,203825,202670,203831,204365,200676,200665,1628927,2
203831,204365,200676,200665,1628927,1628932,1628276,201477,203825,202670,0
1628932,1628276,201477,203825,202670,203831,204365,200676,200665,1628927,2
203831,204365,200676,200665,1628927,1628932,1628276,201477,203825,202670,2
1628932,1628276,201477,203825,202670,203831,204365,200676,200665,1628927,2
203831,204365,200676,200665,1628927,1628932,1628276,201477,203825,202670,0
1628932,1628276,201477,203825,202670,203831,204365,200676,200665,1628927,3
203831,204365,200676,200665,1628927,1628932,1628276,201477,203825,202670,0
1628932,1628276,201477,203825,202670,203831,204365,200676,200665,1628927,2
203831,204365,200676,200665,1628927,1628932,1628276,201477,203825,202670,2
1628932,1628276,201477,203825,202670,203831,204365,200676,200665,1628927,0
203831,204365,200676,200665,1628927,1628932,1628276,201477,203825,202670,2
1628932,1628276,201477,203825,202670,203831,204365,200676,200665,1628927,0
203831,204365,200676,200665,1628927,1628932,1628276,201477,203825,202670,0
1628932,1628276,201477,203825,202670,1627676,1628286,1628909,200665,203405,2
1627676,1628286,1628909,200665,203405,1628932,1628276,1628269,203825,202670,3
1628932,1628276,1628269,203825,202670,1627676,1628286,1628909,200665,203405,2
1627676,1628286,1628909,200665,203405,1628932,1628276,1628269,203825,202670,3
1628932,1628276,1628269,203825,202670,1627676,1628286,1628909,200665,203405,0
1627676,1628286,1628909,1628927,203405,1628932,1627669,1628913,203825,203402,3
1628932,1627669,1628913,203825,203402,1627676,1628286,1628909,1628927,203405,0
1627676,1628286,1628909,1628927,203405,1628932,1627669,1628913,203825,203402,0
1628932,1627669,1628913,203825,203402,1627676,1628286,1628909,1628927,203405,2
1627676,1628286,1628909,1628927,203405,1628932,1627669,1628913,203825,203402,2
1628932,1627669,1628913,203825,203402,1627676,1628286,1628909,1628927,203405,0
1627676,1628286,1628909,1628927,203405,204324,1627669,1628913,203825,203402,1
204324,1627669,1628913,203825,203402,1627676,1628286,1628909,1628927,203405,2
1627676,1628286,1628909,1628927,203405,204324,1627669,1628913,203825,203402,0
203405,1628286,1627676,1628909,1628927,201477,204324,1627669,1628913,203402,0
201477,204324,1627669,1628913,203402,203405,1628286,1627676,1628909,1628927,2
203405,1628286,1627676,1628909,1628927,201477,204324,1627669,1628913,203402,2
201477,204324,1627669,1628913,203402,203405,1628286,1627676,1628909,1628927,0
1628906,1628286,1627676,1628909,1628927,201477,204324,1627669,1628913,203402,2
201477,204324,1627669,1628913,203402,1628906,1628286,1627676,1628909,1628927,0
