,off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
19875,204324,203825,1629498,1628932,202658,203014,201496,203029,200671,203833,0
19876,203014,201496,203029,200671,203833,204324,203825,1629498,1628932,202658,0
19877,204324,203825,1629498,1628932,202658,203014,201496,203029,200671,203833,0
19878,1629485,201496,203029,200671,203833,204324,203825,1629498,202670,202658,0
19879,204324,203825,1629498,202670,202658,1629485,201496,203029,200671,203833,0
19880,1629485,201496,203029,200671,203833,204324,203825,1629498,202670,202658,0
19881,204324,203411,1629498,202670,202658,1629485,201496,203029,200671,203833,0
19882,1629485,201496,203029,200671,203833,204324,203411,1629498,202670,202658,0
19883,204324,203411,1629498,202670,202658,1629485,201496,203029,200671,203833,0
19884,1629485,201496,203029,200671,1630099,204324,203411,1629498,202670,202658,0
19885,204324,203411,1629498,202670,202658,1629485,201496,203029,200671,1630099,1
19886,1629485,201496,203029,200671,1630099,204324,203411,1629498,202670,202658,0
19887,1629498,201881,204324,202658,202670,203029,203833,1628279,1629485,203014,2
19888,203029,203833,1628279,1629485,203014,1629498,201881,204324,202658,202670,0
19889,1629498,201881,204324,202658,202670,203029,203833,1628279,1629485,203014,0
19890,203029,203833,1628279,1629485,203014,1629498,201881,204324,202658,202670,2
19891,1629498,201881,204324,202658,202670,203029,203833,1628279,1629485,203014,2
19892,203029,203833,1628279,1629485,203014,1629498,201881,204324,202658,202670,0
19893,1629498,201881,204324,202658,202670,203029,203833,1628279,1629485,203014,3
19894,203029,203833,1628279,1629485,203014,1629498,201881,204324,202658,202670,0
19895,1629498,201881,204324,202658,202670,203029,203833,1628279,1629485,203014,0
19896,203029,203833,1628279,201496,203014,1629498,201881,204324,202658,1628932,0
19897,1629498,201881,204324,202658,1628932,203029,203833,1628279,201496,203014,0
19898,203029,203833,1628279,201496,203014,1629498,201881,204324,202658,1628932,3
19899,1629498,201881,204324,202658,1628932,203029,203833,1628279,201496,203014,0
19900,203029,203833,1628279,201496,203014,1629498,201881,204324,202658,1628932,3
19901,1629498,201881,204324,202658,1628932,203029,203833,1628279,201496,203014,2
19902,203029,203833,1628279,201496,203014,1629498,201881,204324,202658,1628932,0
19903,1629498,201881,204324,202658,1628932,203029,203833,1628279,201496,203014,2
19904,203029,203833,1628279,201496,203014,1629498,201881,204324,202658,1628932,0
19905,202670,201881,204324,202658,203825,203029,203833,1628279,201496,203014,2
19906,203029,203833,1628279,201496,203014,202670,201881,204324,202658,203825,0
19907,202670,201881,204324,202658,203825,203029,203833,1630099,201496,203014,1
19908,203029,203833,1630099,201496,203014,202670,201881,204324,202658,203825,0
19909,202670,201881,204324,202658,203825,203029,203833,1630099,201496,203014,0
19910,203029,203833,1630099,201496,203014,202670,201881,204324,202658,203825,0
19911,202670,201881,204324,202658,203825,203029,203833,1630099,201496,203014,2
19912,203029,203833,1630099,201496,203014,202670,201881,204324,202658,203825,2
19913,202670,201881,204324,202658,203825,203029,203833,1630099,201496,203014,2
19914,203029,203833,1630099,201496,203014,202670,201881,204324,202658,203825,2
19915,202670,201881,204324,202658,203825,203029,203833,1630099,201496,203014,0
19916,203029,203833,1630099,201496,203014,202670,1629498,204324,202658,203825,0
19917,202670,1629498,204324,202658,203825,203029,203833,1630099,201496,203014,0
19918,203029,203833,1630099,201496,203014,202670,1629498,204324,202658,203825,2
19919,202670,1629498,204324,202658,203825,203029,203833,1630099,201496,203014,2
19920,203029,203833,1630099,201496,203014,202670,1629498,204324,202658,203825,2
19921,202670,1629498,204324,202658,203825,203029,203833,1630099,201496,203014,0
19922,203029,203833,1630099,201496,203014,202670,1629498,204324,202658,203825,0
19923,202670,1629498,204324,202658,203825,203029,203833,1630099,201496,203014,2
19924,203029,203833,1630099,201496,203014,202670,1629498,204324,202658,203825,2
19925,201881,203825,1628263,1628932,202670,203014,203833,1628279,201496,1630099,2
19926,203014,203833,1628279,201496,1630099,201881,203825,1628263,1628932,202670,3
19927,201881,203825,1628263,1628932,202670,203014,203833,1628279,201496,1630099,3
19928,203014,203833,1628279,201496,1630099,201881,203825,1628263,1628932,202670,0
19929,201881,203825,1628263,1628932,202670,203014,203833,1628279,201496,1630099,2
19930,203014,203833,1628279,201496,1630099,201881,203825,1628263,1628932,202670,0
19931,201881,203825,1628263,1628932,202670,203014,203833,200671,201496,1630099,0
19932,203014,203833,200671,201496,1630099,201881,203825,1628263,1628932,202670,0
19933,201881,203825,1628263,1628932,202670,203014,203833,200671,201496,1630099,2
19934,203014,203833,200671,201496,1630099,201881,203825,1628263,1628932,202670,2
19935,201881,203825,1628263,1628932,202670,203014,203833,200671,201496,1630099,0
19936,203014,203833,200671,201496,1630099,201881,203825,1628263,1628932,202670,0
19937,201881,203825,1628263,1628932,202670,203014,203833,200671,201496,1630099,0
19938,203014,203833,200671,201496,1630099,201881,203825,1628263,1628932,202670,2
19939,201881,203825,1628263,1628932,202670,203014,203833,200671,201496,1630099,3
19940,203014,203833,200671,201496,1630099,201881,203825,1628263,1628932,202670,0
19941,201881,203825,1628263,1628932,202670,203014,203833,200671,201496,1630099,2
19942,203014,203833,200671,201496,1630099,201881,203825,1628263,1628932,202670,0
19943,201881,203825,1628263,1628932,202670,203014,203833,200671,201496,1630099,0
19944,203014,203833,200671,201496,1630099,201881,203825,1628263,1628932,202670,2
19945,201881,203825,1628263,1628932,202670,203014,203833,200671,201496,1630099,2
19946,203014,203833,200671,201496,1630099,201881,203825,1628263,1628932,202670,2
19947,201881,203825,1628263,1628932,202670,203014,203833,200671,201496,1630099,2
19948,203014,203833,200671,201496,1630099,201881,203825,1628263,1628932,202670,0
19949,201881,203825,1628263,1628932,204324,203014,203833,200671,201496,1630099,0
19950,203014,203833,200671,201496,203029,202658,203825,1629498,1628932,204324,2
19951,202658,203411,1629498,1628932,204324,203014,203833,200671,201496,203029,1
19952,203014,203833,200671,201496,203029,202658,203411,1629498,1628932,204324,2
19953,202658,203411,1629498,1628932,204324,203014,203833,200671,201496,203029,0
19954,203014,203833,200671,201496,203029,202658,203411,1629498,1628932,204324,0
19955,202658,203411,1629498,1628932,204324,203014,203833,200671,201496,203029,0
19956,203014,203833,200671,201496,203029,202658,203411,1629498,1628932,204324,0
19957,202658,203411,1629498,1628932,204324,203014,203833,200671,201496,203029,0
19958,203014,1628279,200671,201496,203029,202658,203411,1629498,202670,204324,2
19959,202658,203411,1629498,202670,204324,203014,1628279,200671,201496,203029,0
19960,203014,1628279,200671,201496,203029,202658,203411,1629498,202670,204324,2
19961,202658,203411,1629498,202670,204324,203014,1628279,200671,201496,203029,0
19962,203014,1628279,200671,201496,203029,202658,203411,1629498,202670,204324,2
19963,202658,203411,1629498,202670,204324,203014,1628279,200671,201496,203029,0
19964,203014,1628279,200671,201496,203029,202658,203825,1629498,202670,204324,2
19965,202658,203825,1629498,202670,204324,203014,1628279,200671,201496,203029,2
19966,203014,1628279,200671,201496,203029,202658,203825,1629498,202670,204324,2
19967,1628279,201496,200671,203014,203029,1628932,1629498,204324,201881,203825,0
19968,1628932,1629498,204324,201881,203825,1628279,201496,200671,203014,203029,2
19969,1628279,201496,200671,203014,203029,1628932,1629498,204324,201881,203825,0
19970,1628932,1629498,204324,201881,203825,1628279,201496,200671,203014,203029,3
19971,1628279,201496,203833,203014,203029,1628932,1629498,204324,201881,203825,2
19972,1628932,1629498,204324,201881,203825,1628279,201496,203833,203014,203029,0
19973,1628279,201496,203833,203014,203029,1628932,1629498,204324,201881,203825,2
19974,1628932,1629498,204324,201881,203825,1628279,201496,203833,203014,203029,0
19975,1628279,201496,203833,203014,203029,1628932,1629498,204324,201881,203825,0
19976,1628932,1629498,204324,201881,203825,1628279,201496,203833,203014,203029,3
19977,1628279,201496,203833,203014,203029,1628932,1629498,204324,201881,203825,0
19978,1628932,202658,204324,201881,203825,1628279,201496,203833,203014,203029,2
19979,1628279,201496,203833,203014,203029,1628932,202658,204324,201881,203825,0
19980,1628932,202658,204324,201881,203825,1628279,201496,203833,203014,203029,0
19981,1628279,201496,203833,203014,203029,1628932,202658,204324,201881,203825,0
19982,1628932,202658,204324,201881,203825,1628279,201496,203833,203014,203029,0
19983,1628279,201496,203833,203014,203029,1628932,202658,204324,201881,203825,0
19984,1628932,202658,204324,1629498,203825,1628279,201496,203833,203014,203029,0
19985,1628279,201496,203833,203014,203029,1628932,202658,204324,1629498,203825,2
19986,1628932,202658,204324,1629498,203825,1628279,201496,203833,203014,203029,1
19987,1628279,201496,203833,203014,203029,1628932,202658,204324,1629498,203825,0
19988,1628932,202658,204324,1629498,203825,1628279,201496,203833,203014,1630099,2
19989,1628279,201496,203833,203014,1630099,1628932,202658,204324,1629498,203825,2
19990,1628932,202658,204324,1629498,203825,1628279,201496,203833,203014,1630099,0
19991,1628279,201496,203833,203014,1630099,1628932,202658,204324,1629498,203825,0
19992,1628932,202658,204324,1629498,203825,1628279,201496,203833,203014,1630099,0
19993,1628279,201496,203833,203014,1630099,1628932,202658,204324,1629498,203825,0
19994,1628932,202658,204324,1629498,203825,1628279,201496,203833,203014,1630099,0
19995,1628279,201496,203833,203014,1630099,1628932,202658,204324,1629498,203825,2
19996,1628932,202658,204324,1629498,203825,1628279,201496,203833,203014,1630099,0
19997,1628279,201496,203833,203014,1630099,1628932,202658,204324,1629498,203825,0
19998,1628932,202658,204324,1629498,203825,1628279,201496,203833,203014,1630099,3
19999,1628279,201496,203833,203014,1630099,1628932,202658,204324,1629498,203825,0
20000,1628932,202658,204324,1629498,203825,1628279,201496,203833,203014,1630099,2
20001,1628279,201496,203833,203014,1630099,1628932,202658,204324,1629498,203825,0
20002,204332,202658,202670,1629498,203825,1628279,1629485,203833,1628895,1630099,2
20003,1628279,1629485,203833,1628895,1630099,204332,202658,202670,1629498,203825,0
20004,1629483,203824,1627671,203024,1629524,200676,203831,1629568,1627700,1628909,0
20005,200676,203831,1629568,1627700,1628909,1629483,203824,1627671,203024,1629524,0
20006,1629483,203824,1627671,203024,1629524,200676,203831,1629568,1627700,1628909,0
20007,200676,203831,1629568,1627700,1628909,1629483,203824,1627671,203024,1629524,0
20008,1629483,203824,1627671,203024,1629524,200676,203831,1629568,1627700,1628909,3
20009,200676,203831,1629568,1627700,1628909,1629483,203824,1627671,203024,1629524,2
20010,1629483,203824,1627671,203024,1629524,200676,203831,1629568,1627700,1628909,2
20011,200676,203831,1629568,1627700,1628909,1629483,203824,1627671,203024,1629524,0
20012,1629483,203824,1627671,203024,1629524,200676,203831,1629568,1627700,1628909,0
20013,200676,203831,1629568,1627700,1628909,1629483,203824,1627671,203024,1629524,3
20014,1629483,203824,1627671,203024,1629524,200676,203831,1629568,1627700,1628909,1
20015,200676,203831,1629568,1627700,1628909,1629483,203824,1627671,203024,1629524,0
20016,1629483,203824,1627671,203024,1629524,200676,203831,1629568,1627700,1628909,2
20017,200676,203831,1629568,1627700,1628909,1629483,203824,1627671,203024,1629524,3
20018,1629483,203824,1627671,203024,1629524,200676,203831,1629568,1627700,1628909,2
20019,200676,203831,1629568,1627700,1628909,1629483,203824,1627671,203024,1629524,2
20020,1629483,203824,1627671,203024,1629524,200676,203831,1629568,1627700,1628909,0
20021,200676,203831,1629568,1627700,1628909,1629483,203824,1627671,203024,1629524,3
20022,1629483,203824,1627671,203024,1629524,200676,203831,1629568,1627700,1628909,2
20023,200676,203831,1629568,1627700,1628909,1629483,203824,1627671,203024,1629524,0
20024,1629483,203824,1627671,203024,1629524,200676,203831,1629568,1627700,1628909,0
20025,200676,203831,1629568,1627700,1628909,1629483,203018,1627671,203024,1630114,0
20026,1629483,203018,1627671,203024,1630114,200676,203831,1629568,1627700,1628909,2
20027,200676,203831,1629568,1627700,1628909,1629483,203018,1627671,203024,1630114,0
20028,1629483,203018,1627671,203024,1630114,200676,1627676,1629479,1630154,1630104,2
20029,200676,1627676,1629479,1630154,1630104,1629483,203018,1627671,203024,1630114,0
20030,1629483,203018,1627671,203024,1630114,200676,1627676,1629479,1630154,1630104,0
20031,200676,1627676,1629479,1630154,1630104,1629483,203018,1627671,203024,1630114,2
20032,1629483,203018,1627671,203024,1630114,200676,1627676,1629479,1630154,1630104,3
20033,200676,1627676,1629479,1630154,1630104,1629483,203018,1627671,203024,1630114,0
20034,1629483,203018,1627671,1628286,1630114,200676,1627676,1629479,1630154,1630104,0
20035,200676,1627676,1629479,1630154,1630104,1629483,203018,1627671,1628286,1630114,0
20036,1629483,203018,1627671,1628286,1630114,200676,1627676,1629479,1630154,1630104,2
20037,200676,1627676,1629479,1630154,1630104,1629483,203018,1627671,1628286,1630114,2
20038,1629483,203018,1627671,1628286,1630114,200676,1627676,1629479,1630154,1630104,0
20039,200676,1627676,1629479,1630154,1630104,1629483,203018,1629524,1628286,1630114,2
20040,1629483,203018,1629524,1628286,1630114,200676,1627676,1629479,1630154,1630104,0
20041,200676,1627676,1629479,1630154,1630104,1629483,203018,1629524,1628286,1630114,3
20042,1629483,203018,1629524,1628286,1630114,200676,1627676,1629479,1630154,1630104,0
20043,200676,1627676,1629479,1630154,1630104,1629483,203018,1629524,1628286,1630114,2
20044,1629483,203018,1629524,1628286,1630114,200676,1627676,1629479,1630154,1630104,0
20045,1630154,1629568,1629479,1627676,1630104,203824,1627671,203024,1629483,1629524,0
20046,203824,1627671,203024,1629483,1629524,1630154,1629568,1629479,1627676,1630104,3
20047,1630154,1629568,1629479,1627676,1630104,203824,1627671,203024,1629483,1629524,0
20048,203824,1627671,203024,1629483,1629524,1630154,1629568,1629479,1627676,1630104,0
20049,1630154,1629568,1629479,1627676,1630104,203824,1627671,203024,1629483,1629524,2
20050,203824,1627671,203024,1629483,1629524,1630154,1629568,1629479,1627676,1630104,0
20051,1630154,1629568,1629479,1627676,1630104,203824,1627671,203024,1629483,1629524,0
20052,203824,1627671,203024,1629483,1629524,1630154,1629568,1629479,1627676,1630104,2
20053,1630154,1629568,1629479,1627676,1630104,203824,1627671,203024,1629483,1629524,2
20054,203824,1627671,203024,1629483,1629524,1630154,1629568,1629479,1627676,1630104,3
20055,1630154,1629568,1629479,1628909,1627700,203824,1627671,203024,1629483,1629524,0
20056,203824,1627671,203024,1629483,1629524,1630154,1629568,1629479,1628909,1627700,0
20057,1630154,1629568,1629479,1628909,1627700,203824,1627671,203024,1629483,1629524,2
20058,203824,1627671,203024,1629483,1629524,1630154,1629568,1629479,1628909,1627700,2
20059,1630154,1629568,1629479,1628909,1627700,203824,1627671,203024,1629483,1629524,0
20060,203824,1627671,203024,1629483,1629524,1630154,1629568,1629479,1628909,1627700,2
20061,1630154,1629568,1629479,1628909,1627700,203824,1627671,203024,1629483,1629524,3
20062,203824,1627671,203024,1629483,1629524,1630154,1629568,1629479,1628909,1627700,0
20063,1627676,203831,200676,1628909,1627700,203824,1627671,203024,1629483,1629524,0
20064,203824,1627671,203024,1629483,1629524,1627676,203831,200676,1628909,1627700,2
20065,1627676,203831,200676,1628909,1627700,203824,1627671,203024,1629483,1629524,0
20066,203824,1627671,203024,1629483,1629524,1627676,203831,200676,1628909,1627700,3
20067,1627676,203831,200676,1628909,1627700,203018,1627671,203024,1629483,1629524,2
20068,203018,1627671,203024,1629483,1629524,1627676,203831,200676,1628909,1627700,0
20069,1627676,203831,200676,1628909,1627700,203018,1627671,203024,1629483,1629524,2
20070,203018,1627671,203024,1629483,1629524,1627676,203831,200676,1628909,1627700,0
20071,1627676,203831,200676,1628909,1627700,203018,1627671,203024,1629483,1629524,3
20072,203018,1627671,203024,1629483,1629524,1627676,203831,200676,1628909,1627700,2
20073,1627676,203831,200676,1628909,1627700,203018,1627671,203024,1629483,1629524,0
20074,203018,1627671,203024,1629483,1629524,1627676,203831,200676,1628909,1627700,0
